intersection_id,year,pedestrian_death_or_injury,total_death_or_injury,leading_pedestrian_interval_post,turn_traffic_calming_type,turn_traffic_calming_post,speed_limit_post,slow_zones_post,enhanced_crossing_post,signal_retiming_post,speed_humps_post,street_improvement_project_post,street_improvement_corridors_post,nyc_metro_pop,citywide_traffic_summonses,nyc_metro_dvmt,pop_per_sqmi,ntaname,boro_name,covid_2020,covid_pre_post,time
10505.0,2023,0.0,1.0,1,,0,1,0,0,0,0,0,0,18937000,13333,168097.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,11
10973.0,2016,2.0,5.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,4
10973.0,2017,1.0,4.0,0,,0,1,0,0,0,0,0,0,18762000,17916,168782.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,5
10973.0,2018,1.0,3.0,0,,0,1,0,0,0,0,0,0,18819000,20393,169514.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,6
10973.0,2019,2.0,4.0,0,,0,1,0,0,0,0,0,0,18805000,26427,170462.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,7
10973.0,2020,1.0,3.0,0,,0,1,0,0,0,0,0,0,18804000,18451,142619.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,1,1,8
10973.0,2021,0.0,0.0,0,,0,1,0,0,0,0,0,0,18823000,18719,150519.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,9
10973.0,2022,2.0,5.0,0,,0,1,0,0,0,0,0,0,18867000,14966,160151.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,10
10973.0,2023,2.0,2.0,0,Left Turn Treatment,1,1,0,0,0,0,0,0,18937000,13333,168097.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,11
10551.0,2016,0.0,0.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,4
10551.0,2017,0.0,2.0,0,,0,1,0,0,0,0,0,0,18762000,17916,168782.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,5
10551.0,2018,0.0,0.0,0,,0,1,0,0,0,0,0,0,18819000,20393,169514.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,6
10551.0,2019,0.0,0.0,0,,0,1,0,0,0,0,0,0,18805000,26427,170462.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,7
10551.0,2020,0.0,0.0,0,,0,1,0,0,0,0,0,0,18804000,18451,142619.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,1,1,8
10551.0,2021,0.0,0.0,0,,0,1,0,0,0,0,0,0,18823000,18719,150519.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,9
10551.0,2022,0.0,0.0,0,,0,1,0,0,0,0,0,0,18867000,14966,160151.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,10
10551.0,2023,0.0,0.0,1,,0,1,0,0,0,0,0,0,18937000,13333,168097.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,11
51097.0,2016,0.0,0.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,4
51097.0,2017,0.0,1.0,0,,0,1,0,0,0,0,0,0,18762000,17916,168782.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,5
51097.0,2018,0.0,0.0,0,,0,1,0,0,0,0,0,1,18819000,20393,169514.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,6
51097.0,2019,0.0,0.0,0,,0,1,0,0,0,0,0,1,18805000,26427,170462.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,7
51097.0,2020,0.0,0.0,0,,0,1,0,0,0,0,0,1,18804000,18451,142619.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,1,1,8
51097.0,2021,0.0,1.0,0,,0,1,0,0,0,0,0,1,18823000,18719,150519.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,9
51097.0,2022,0.0,0.0,0,,0,1,0,0,0,0,0,1,18867000,14966,160151.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,10
51097.0,2023,0.0,0.0,0,,0,1,0,0,0,0,0,1,18937000,13333,168097.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,11
51122.0,2016,0.0,0.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,4
51122.0,2017,0.0,0.0,0,,0,1,0,0,0,0,0,0,18762000,17916,168782.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,5
51122.0,2018,0.0,0.0,0,,0,1,0,0,0,0,0,1,18819000,20393,169514.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,6
51122.0,2019,0.0,0.0,0,,0,1,0,0,0,0,0,1,18805000,26427,170462.0,1203.44,Arden Heights-Rossville,Staten Island,0,0,7
51122.0,2020,0.0,0.0,0,,0,1,0,0,0,0,0,1,18804000,18451,142619.0,1203.44,Arden Heights-Rossville,Staten Island,1,1,8
51122.0,2021,0.0,0.0,0,,0,1,0,0,0,0,0,1,18823000,18719,150519.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,9
51122.0,2022,0.0,0.0,0,,0,1,0,0,0,0,0,1,18867000,14966,160151.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,10
51122.0,2023,0.0,0.0,0,,0,1,0,0,0,0,0,1,18937000,13333,168097.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,11
10661.0,2016,0.0,0.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,4
10661.0,2017,0.0,1.0,0,,0,1,0,0,0,0,0,0,18762000,17916,168782.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,5
10661.0,2018,0.0,0.0,0,,0,1,0,0,0,0,0,0,18819000,20393,169514.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,6
10661.0,2019,0.0,2.0,0,,0,1,0,0,0,0,0,0,18805000,26427,170462.0,1203.44,Arden Heights-Rossville,Staten Island,0,0,7
10661.0,2020,0.0,0.0,0,,0,1,0,0,0,0,0,0,18804000,18451,142619.0,1203.44,Arden Heights-Rossville,Staten Island,1,1,8
10661.0,2021,0.0,0.0,0,,0,1,0,0,0,1,0,0,18823000,18719,150519.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,9
10661.0,2022,0.0,0.0,0,,0,1,0,0,0,1,0,0,18867000,14966,160151.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,10
10661.0,2023,0.0,0.0,0,,0,1,0,0,0,1,0,0,18937000,13333,168097.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,11
11171.0,2016,0.0,0.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,4
11171.0,2017,0.0,1.0,0,,0,1,0,0,0,0,0,0,18762000,17916,168782.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,5
11171.0,2018,0.0,0.0,0,,0,1,0,0,0,0,0,1,18819000,20393,169514.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,6
11171.0,2019,0.0,0.0,0,,0,1,0,0,0,0,0,1,18805000,26427,170462.0,1203.44,Arden Heights-Rossville,Staten Island,0,0,7
11171.0,2020,0.0,0.0,0,,0,1,0,0,0,0,0,1,18804000,18451,142619.0,1203.44,Arden Heights-Rossville,Staten Island,1,1,8
11171.0,2021,0.0,0.0,0,,0,1,0,0,0,0,0,1,18823000,18719,150519.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,9
11171.0,2022,0.0,1.0,0,,0,1,0,0,0,0,0,1,18867000,14966,160151.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,10
11171.0,2023,0.0,0.0,0,,0,1,0,0,0,0,0,1,18937000,13333,168097.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,11
10571.0,2016,0.0,0.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,4
10571.0,2017,0.0,0.0,0,,0,1,0,0,0,0,0,0,18762000,17916,168782.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,5
10571.0,2018,0.0,0.0,0,,0,1,0,0,0,1,0,1,18819000,20393,169514.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,6
10571.0,2019,0.0,0.0,0,,0,1,0,0,0,1,0,1,18805000,26427,170462.0,1203.44,Arden Heights-Rossville,Staten Island,0,0,7
10571.0,2020,0.0,0.0,0,,0,1,0,0,0,1,0,1,18804000,18451,142619.0,1203.44,Arden Heights-Rossville,Staten Island,1,1,8
10571.0,2021,0.0,0.0,0,,0,1,0,0,0,1,0,1,18823000,18719,150519.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,9
10571.0,2022,0.0,0.0,0,,0,1,0,0,0,1,0,1,18867000,14966,160151.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,10
10571.0,2023,0.0,0.0,0,,0,1,0,0,0,1,0,1,18937000,13333,168097.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,11
51192.0,2016,0.0,0.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,4
51192.0,2017,0.0,0.0,0,,0,1,0,0,0,0,0,0,18762000,17916,168782.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,5
51192.0,2018,0.0,0.0,0,,0,1,0,0,0,1,0,1,18819000,20393,169514.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,6
51192.0,2019,0.0,0.0,0,,0,1,0,0,0,1,0,1,18805000,26427,170462.0,1203.44,Arden Heights-Rossville,Staten Island,0,0,7
51192.0,2020,0.0,0.0,0,,0,1,0,0,0,1,0,1,18804000,18451,142619.0,1203.44,Arden Heights-Rossville,Staten Island,1,1,8
51192.0,2021,0.0,0.0,0,,0,1,0,0,0,1,0,1,18823000,18719,150519.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,9
51192.0,2022,0.0,0.0,0,,0,1,0,0,0,1,0,1,18867000,14966,160151.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,10
51192.0,2023,0.0,0.0,0,,0,1,0,0,0,1,0,1,18937000,13333,168097.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,11
51239.0,2016,0.0,0.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,4
51239.0,2017,0.0,0.0,0,,0,1,0,0,0,0,0,0,18762000,17916,168782.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,5
51239.0,2018,0.0,0.0,0,,0,1,0,0,0,0,0,0,18819000,20393,169514.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,6
51239.0,2019,0.0,0.0,0,,0,1,0,0,0,0,0,0,18805000,26427,170462.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,7
51239.0,2020,0.0,0.0,0,,0,1,0,0,0,0,0,0,18804000,18451,142619.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,1,1,8
51239.0,2021,0.0,0.0,0,,0,1,0,0,0,1,0,0,18823000,18719,150519.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,9
51239.0,2022,0.0,1.0,0,,0,1,0,0,0,1,0,0,18867000,14966,160151.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,10
51239.0,2023,0.0,0.0,0,,0,1,0,0,0,1,0,0,18937000,13333,168097.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,11
51241.0,2016,0.0,0.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,4
51241.0,2017,0.0,0.0,0,,0,1,0,0,0,0,0,0,18762000,17916,168782.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,5
51241.0,2018,0.0,0.0,0,,0,1,0,0,0,0,0,0,18819000,20393,169514.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,6
51241.0,2019,0.0,0.0,0,,0,1,0,0,0,0,0,0,18805000,26427,170462.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,7
51241.0,2020,0.0,0.0,0,,0,1,0,0,0,0,0,0,18804000,18451,142619.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,1,1,8
51241.0,2021,0.0,0.0,0,,0,1,0,0,0,1,0,0,18823000,18719,150519.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,9
51241.0,2022,0.0,0.0,0,,0,1,0,0,0,1,0,0,18867000,14966,160151.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,10
51241.0,2023,0.0,0.0,0,,0,1,0,0,0,1,0,0,18937000,13333,168097.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,11
51255.0,2016,0.0,0.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,4
51255.0,2017,0.0,1.0,0,,0,1,0,0,0,0,0,0,18762000,17916,168782.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,5
51255.0,2018,0.0,0.0,0,,0,1,0,0,0,0,0,0,18819000,20393,169514.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,6
51255.0,2019,0.0,0.0,0,,0,1,0,0,0,0,0,0,18805000,26427,170462.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,7
51255.0,2020,0.0,0.0,0,,0,1,0,0,0,0,0,0,18804000,18451,142619.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,1,1,8
51255.0,2021,0.0,0.0,0,,0,1,0,0,0,0,0,0,18823000,18719,150519.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,9
51255.0,2022,0.0,0.0,0,,0,1,0,0,0,0,0,0,18867000,14966,160151.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,10
51255.0,2023,0.0,0.0,1,,0,1,0,0,0,0,0,0,18937000,13333,168097.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,11
51261.0,2016,0.0,0.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,4
51261.0,2017,0.0,0.0,0,,0,1,0,0,0,0,0,0,18762000,17916,168782.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,5
51261.0,2018,0.0,0.0,0,,0,1,0,0,0,0,0,0,18819000,20393,169514.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,6
51261.0,2019,0.0,0.0,0,,0,1,0,0,0,0,0,0,18805000,26427,170462.0,1203.44,Arden Heights-Rossville,Staten Island,0,0,7
51261.0,2020,0.0,0.0,0,,0,1,0,0,0,0,0,0,18804000,18451,142619.0,1203.44,Arden Heights-Rossville,Staten Island,1,1,8
51261.0,2021,0.0,0.0,0,,0,1,0,0,0,1,0,0,18823000,18719,150519.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,9
51261.0,2022,0.0,0.0,0,,0,1,0,0,0,1,0,0,18867000,14966,160151.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,10
51261.0,2023,0.0,0.0,0,,0,1,0,0,0,1,0,0,18937000,13333,168097.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,11
51265.0,2016,0.0,1.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,4
51265.0,2017,0.0,0.0,0,,0,1,0,0,0,0,0,0,18762000,17916,168782.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,5
51265.0,2018,0.0,0.0,0,,0,1,0,0,0,1,0,1,18819000,20393,169514.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,6
51265.0,2019,0.0,0.0,0,,0,1,0,0,0,1,0,1,18805000,26427,170462.0,1203.44,Arden Heights-Rossville,Staten Island,0,0,7
51265.0,2020,0.0,0.0,0,,0,1,0,0,0,1,0,1,18804000,18451,142619.0,1203.44,Arden Heights-Rossville,Staten Island,1,1,8
51265.0,2021,0.0,0.0,0,,0,1,0,0,0,1,0,1,18823000,18719,150519.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,9
51265.0,2022,0.0,0.0,0,,0,1,0,0,0,1,0,1,18867000,14966,160151.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,10
51265.0,2023,0.0,0.0,0,,0,1,0,0,0,1,0,1,18937000,13333,168097.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,11
51266.0,2016,0.0,0.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,4
51266.0,2017,0.0,0.0,0,,0,1,0,0,0,0,0,0,18762000,17916,168782.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,5
51266.0,2018,0.0,0.0,0,,0,1,0,0,0,1,0,0,18819000,20393,169514.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,6
51266.0,2019,0.0,0.0,0,,0,1,0,0,0,1,0,0,18805000,26427,170462.0,1203.44,Arden Heights-Rossville,Staten Island,0,0,7
51266.0,2020,0.0,0.0,0,,0,1,0,0,0,1,0,0,18804000,18451,142619.0,1203.44,Arden Heights-Rossville,Staten Island,1,1,8
51266.0,2021,0.0,0.0,0,,0,1,0,0,0,1,0,0,18823000,18719,150519.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,9
51266.0,2022,0.0,0.0,0,,0,1,0,0,0,1,0,0,18867000,14966,160151.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,10
51266.0,2023,0.0,0.0,0,,0,1,0,0,0,1,0,0,18937000,13333,168097.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,11
11228.0,2016,1.0,1.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,4
11228.0,2017,1.0,1.0,0,,0,1,0,0,0,0,0,0,18762000,17916,168782.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,5
11228.0,2018,0.0,0.0,0,,0,1,0,0,0,1,0,1,18819000,20393,169514.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,6
11228.0,2019,0.0,0.0,0,,0,1,0,0,0,1,0,1,18805000,26427,170462.0,1203.44,Arden Heights-Rossville,Staten Island,0,0,7
11228.0,2020,0.0,0.0,0,,0,1,0,0,0,1,0,1,18804000,18451,142619.0,1203.44,Arden Heights-Rossville,Staten Island,1,1,8
11228.0,2021,0.0,0.0,0,,0,1,0,0,0,1,0,1,18823000,18719,150519.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,9
11228.0,2022,0.0,0.0,0,,0,1,0,0,0,1,0,1,18867000,14966,160151.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,10
11228.0,2023,0.0,0.0,0,,0,1,0,0,0,1,0,1,18937000,13333,168097.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,11
51270.0,2016,0.0,0.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,4
51270.0,2017,0.0,0.0,0,,0,1,0,0,0,0,0,0,18762000,17916,168782.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,5
51270.0,2018,0.0,0.0,0,,0,1,0,0,0,0,0,1,18819000,20393,169514.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,6
51270.0,2019,0.0,0.0,0,,0,1,0,0,0,0,0,1,18805000,26427,170462.0,1203.44,Arden Heights-Rossville,Staten Island,0,0,7
51270.0,2020,0.0,0.0,0,,0,1,0,0,0,0,0,1,18804000,18451,142619.0,1203.44,Arden Heights-Rossville,Staten Island,1,1,8
51270.0,2021,0.0,0.0,0,,0,1,0,0,0,0,0,1,18823000,18719,150519.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,9
51270.0,2022,0.0,0.0,0,,0,1,0,0,0,0,0,1,18867000,14966,160151.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,10
51270.0,2023,0.0,0.0,0,,0,1,0,0,0,0,0,1,18937000,13333,168097.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,11
51273.0,2016,0.0,1.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,4
51273.0,2017,0.0,0.0,0,,0,1,0,0,0,0,0,0,18762000,17916,168782.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,5
51273.0,2018,0.0,0.0,0,,0,1,0,0,0,0,0,1,18819000,20393,169514.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,6
51273.0,2019,0.0,1.0,0,,0,1,0,0,0,0,0,1,18805000,26427,170462.0,1203.44,Arden Heights-Rossville,Staten Island,0,0,7
51273.0,2020,0.0,0.0,0,,0,1,0,0,0,0,0,1,18804000,18451,142619.0,1203.44,Arden Heights-Rossville,Staten Island,1,1,8
51273.0,2021,0.0,0.0,0,,0,1,0,0,0,0,0,1,18823000,18719,150519.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,9
51273.0,2022,0.0,1.0,0,,0,1,0,0,0,0,0,1,18867000,14966,160151.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,10
51273.0,2023,0.0,1.0,0,,0,1,0,0,0,0,0,1,18937000,13333,168097.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,11
51343.0,2016,0.0,1.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,4
51343.0,2017,0.0,0.0,0,,0,1,0,0,0,0,0,0,18762000,17916,168782.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,5
51343.0,2018,0.0,0.0,0,,0,1,0,0,0,0,0,0,18819000,20393,169514.0,1193.58,Arden Heights-Rossville,Staten Island,0,0,6
51343.0,2019,0.0,2.0,0,,0,1,0,0,0,0,0,0,18805000,26427,170462.0,1203.44,Arden Heights-Rossville,Staten Island,0,0,7
51343.0,2020,0.0,0.0,0,,0,1,0,0,0,0,0,0,18804000,18451,142619.0,1203.44,Arden Heights-Rossville,Staten Island,1,1,8
51343.0,2021,0.0,0.0,0,,0,1,0,0,0,1,0,0,18823000,18719,150519.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,9
51343.0,2022,0.0,0.0,0,,0,1,0,0,0,1,0,0,18867000,14966,160151.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,10
51343.0,2023,0.0,0.0,0,,0,1,0,0,0,1,0,0,18937000,13333,168097.0,1203.44,Arden Heights-Rossville,Staten Island,0,1,11
11217.0,2016,0.0,0.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,4
11217.0,2017,0.0,1.0,0,,0,1,0,0,0,1,0,0,18762000,17916,168782.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,5
11217.0,2018,0.0,2.0,0,,0,1,0,0,0,1,0,0,18819000,20393,169514.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,6
11217.0,2019,0.0,0.0,0,,0,1,0,0,0,1,0,0,18805000,26427,170462.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,7
11217.0,2020,0.0,1.0,0,,0,1,0,0,0,1,0,0,18804000,18451,142619.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,1,1,8
11217.0,2021,0.0,0.0,0,,0,1,0,0,0,1,0,0,18823000,18719,150519.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,9
11217.0,2022,0.0,0.0,0,,0,1,0,0,0,1,0,0,18867000,14966,160151.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,10
11217.0,2023,0.0,0.0,0,,0,1,0,0,0,1,0,0,18937000,13333,168097.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,11
10548.0,2016,0.0,0.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,4
10548.0,2017,0.0,0.0,0,,0,1,0,0,0,1,0,0,18762000,17916,168782.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,5
10548.0,2018,0.0,0.0,0,,0,1,0,0,0,1,0,0,18819000,20393,169514.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,6
10548.0,2019,0.0,1.0,0,,0,1,0,0,0,1,0,0,18805000,26427,170462.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,7
10548.0,2020,0.0,0.0,0,,0,1,0,0,0,1,0,0,18804000,18451,142619.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,1,1,8
10548.0,2021,0.0,0.0,0,,0,1,0,0,0,1,0,0,18823000,18719,150519.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,9
10548.0,2022,0.0,0.0,0,,0,1,0,0,0,1,0,0,18867000,14966,160151.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,10
10548.0,2023,0.0,0.0,0,,0,1,0,0,0,1,0,0,18937000,13333,168097.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,11
11283.0,2016,0.0,0.0,0,,0,1,0,0,0,0,0,0,18705000,14999,169579.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,4
11283.0,2017,0.0,0.0,0,,0,1,0,0,0,1,0,0,18762000,17916,168782.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,5
11283.0,2018,0.0,0.0,0,,0,1,0,0,0,1,0,0,18819000,20393,169514.0,578.73,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,6
11283.0,2019,0.0,3.0,0,,0,1,0,0,0,1,0,0,18805000,26427,170462.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,0,7
11283.0,2020,0.0,0.0,0,,0,1,0,0,0,1,0,0,18804000,18451,142619.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,1,1,8
11283.0,2021,0.0,0.0,0,,0,1,0,0,0,1,0,0,18823000,18719,150519.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,9
11283.0,2022,0.0,0.0,0,,0,1,0,0,0,1,0,0,18867000,14966,160151.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,10
11283.0,2023,0.0,0.0,0,,0,1,0,0,0,1,0,0,18937000,13333,168097.0,608.07,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,0,1,11
